time,open,high,low,close,Volume,Volume MA
1589335200,8952.26,8982.25,8890.29,8945.8,345.3736269,603.9948168
1589338800,8945.85,8963.2,8898.27,8913.07,313.3498332,604.2887883
1589342400,8913.13,8942.17,8878.35,8933.06,299.8958083,581.7717458
1589346000,8929.83,8943.78,8874.2,8879.67,248.8363426,553.180066
1589349600,8884.88,8927,8873.32,8917,164.2763664,526.3402909
1589353200,8922.17,8924.39,8863.67,8880.64,326.6917227,512.1447136
1589356800,8870,8920.26,8830.91,8911,414.5213017,518.0633533
1589360400,8915,8938.42,8897.22,8918.45,328.4880197,493.9309339
1589364000,8924.99,8969,8900.31,8955.42,217.6479974,431.4236099
1589367600,8962.96,9056.45,8933.01,9042.44,834.3142581,425.8663659
1589371200,9044.94,9115.81,8992.6,9094.88,1060.487299,440.2868848
1589374800,9106.36,9128.05,9047.39,9085.65,619.2689214,424.3925696
1589378400,9090,9145,9044.66,9093.55,748.7268466,444.1266425
1589382000,9094.95,9195,9090.87,9147,936.1529761,459.2382107
1589385600,9147.39,9176.64,9057.15,9122.58,808.1158729,471.6879835
